rule_chain,node_name,node_type,status,output_field,source_fields,source_params,tinyexpr,tinyexpr_suggested,multi_output_sibling_fields,reason,original_code
PiezometerRC-V1,Main Formula,TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","var newMsg = {};
var result = 0;
var factor_unidad = 1;
var constante = 1;
var with_temp = true;
var offset = 0;
var offset_bunits = 0;
var var_c0 = 0;
var var_c1 = 0;
var var_c2 = 0;
var var_c3 = 0;
var var_c4 = 0;
var var_c5 = 0;
newMsg.Freq_original = parseFloat(msg.Freq);
if ((typeof metadata.shared_offset_bunits != 'undefined') && (parseFloat(metadata.shared_offset_bunits) !== 0.0)) {
    offset_bunits = parseFloat(metadata.shared_offset_bunits);
}
var Frecuencia = parseFloat(msg.Freq) + offset_bunits;
newMsg.Freq = parseFloat(Frecuencia);
if ((typeof msg.Temp == 'undefined') || (isNaN(msg.Temp)) || (msg.Temp == 'NaN') || (msg.Temp == 'NAN')) {
    with_temp = false;
}
if (metadata.with_temp == 'noTemp') {
    with_temp = false;
    metadata.with_temp = 'ok';
}
if ((typeof metadata.shared_offset != 'undefined') && (parseFloat(metadata.shared_offset) !== 0.0)) {
    offset = parseFloat(metadata.shared_offset);
}
if ((typeof metadata.shared_c0 != 'undefined') && (parseFloat(metadata.shared_c0) !== 0.0)) {
    var_c0 = parseFloat(metadata.shared_c0);
}
if ((typeof metadata.shared_c1 != 'undefined') && (parseFloat(metadata.shared_c1) !== 0.0)) {
    var_c1 = parseFloat(metadata.shared_c1);
}
if ((typeof metadata.shared_c2 != 'undefined') && (parseFloat(metadata.shared_c2) !== 0.0)) {
    var_c2 = parseFloat(metadata.shared_c2);
}
if ((typeof metadata.shared_c3 != 'undefined') && (parseFloat(metadata.shared_c3) !== 0.0)) {
    var_c3 = parseFloat(metadata.shared_c3);
}
if ((typeof metadata.shared_c4 != 'undefined') && (parseFloat(metadata.shared_c4) !== 0.0)) {
    var_c4 = parseFloat(metadata.shared_c4);
}
if ((typeof metadata.shared_c5 != 'undefined') && (parseFloat(metadata.shared_c5) !== 0.0)) {
    var_c5 = parseFloat(metadata.shared_c5);
}
if (metadata.shared_equation.substring(0, 6) == ""linear"") {
    //Linear A : P = G(R0 - Ri) + K(Ti - T0) + D
    //Linear B : P = G(Ri - R0) + K(Ti - T0) + D
    if (metadata.shared_equation == ""linear_a"") {
        //PARTE DE FORMULA: G(R0 - Ri)
        newMsg.resul_freq = ((parseFloat(metadata.shared_FreqIni) - parseFloat(Frecuencia)) * parseFloat(metadata.shared_cf));
    } else if (metadata.shared_equation == ""linear_b"") {
        //PARTE DE FORMULA: G(Ri - R0)
        newMsg.resul_freq = ((parseFloat(Frecuencia) - parseFloat(metadata.shared_FreqIni)) * parseFloat(metadata.shared_cf));
    }
    //PARTE DE FORMULA: K(Ti - T0)
    if (with_temp === true) {
        newMsg.resul_temp = ((parseFloat(msg.Temp) - parseFloat(metadata.shared_TempIni)) * parseFloat(metadata.shared_tk));
    } else {
        newMsg.resul_temp = parseFloat(0.0);
    }
    result = (newMsg.resul_freq + newMsg.resul_temp);
    // UNIDAD-VARIABLES KPA O MPA
    // SI ES MPA DEJAR NORMAL // SI ES KPA = DIVIDIR ENTRE 1000
    // MPA = KPA / 1000
    if (metadata.shared_unidad == ""KPA"") {
        factor_unidad = 0.001;
        constante = 101.972;
    }
    if (metadata.shared_unidad != ""METRO"") {
        constante = 101.972;
    }
    //16 Marzo Celda de asentamiento se quito factor unidad y constante
    if (metadata.deviceType == 'settlement-cell') {
        newMsg.MPA = result;
        newMsg.MCA = newMsg.MPA + offset; //Presion de poro 
    } else {
        newMsg.MPA = result * factor_unidad;
        newMsg.MCA = newMsg.MPA * constante + offset; //Presion de poro
    }
} else if (metadata.shared_equation == ""polynomial_a1"") {
    //10215 Factor de conversion de Bar to mm
    //1013 Factor de 1Atomosfera a milibares
    var var_a = parseFloat(metadata.shared_param_a);
    var var_b = parseFloat(metadata.shared_param_b);
    var var_c = parseFloat(metadata.shared_param_c);
    var Barom = parseFloat(msg.PressKpa); //kpa
    result = (10215 * ((1013 - (Barom * 10)) / 1000 + ((var_a * Math.pow(Frecuencia, 2) + var_b * Frecuencia + var_c) * 0.01))) - parseFloat(metadata.shared_carga_ini);
    newMsg.MPA = result * factor_unidad;
    newMsg.MCA = newMsg.MPA * constante + offset; //Presion de poro
} else if (metadata.shared_equation == ""polynomial_a"") {
    var var_a = parseFloat(metadata.shared_param_a);
    var var_b = parseFloat(metadata.shared_param_b);
    var var_c = parseFloat(metadata.shared_param_c);
    var var_tk = parseFloat(metadata.shared_tk);
    var var_TempIni = parseFloat(metadata.shared_TempIni);
    var Temp = parseFloat(msg.Temp);
    if (metadata.shared_unidad == ""KPA"") {
        newMsg.MPA = ((var_a * Math.pow(Frecuencia, 2)) + (var_b * Frecuencia) + var_c - (var_tk * (var_TempIni - Temp)));
        newMsg.MPA_brocal = ((var_a * Math.pow(Frecuencia, 2)) + (var_b * Frecuencia) + var_c - (var_tk * (var_TempIni - Temp))) / 1000;
        newMsg.MCA = newMsg.MPA * 0.101972 + offset; //Presion de poro
    }
    if (metadata.shared_unidad == ""MPA"") {
        newMsg.MPA = ((var_a * Math.pow(Frecuencia, 2)) + (var_b * Frecuencia) + var_c - (var_tk * (var_TempIni - Temp)));
        newMsg.MCA = newMsg.MPA * 101.972 + offset; //Presion de poro
    }
} else if (metadata.shared_equation == ""polynomial_comp"") {
    if (with_temp === false) {
        newMsg.Temp = 10 + Math.random(1);
        var Temp = parseFloat(newMsg.Temp);
    } else {
        var Temp = parseFloat(msg.Temp);
    }
    newMsg.MPA = var_c0 + var_c1 * Frecuencia + var_c2 * Temp + var_c3 * Math.pow(Frecuencia, 2) + var_c4 * Frecuencia * Temp + var_c5 * Math.pow(Temp, 2);
    newMsg.MCA = newMsg.MPA * 0.101972 + offset; //Presion de poro
}
/*Agrege MCA<0*/
var _mca = newMsg.MCA;
if (newMsg.MCA < 0) {
    _mca = 0;
}
// 17 Marzo Correccion del ALT en el caso settlement-cell
if (metadata.deviceType == 'settlement-cell') {
    newMsg.ALT_INSTALL = parseFloat(metadata.shared_altitud);
    newMsg.ALT = newMsg.ALT_INSTALL - Math.abs(newMsg.MCA);
} else {
    newMsg.ALT = _mca + parseFloat(metadata.shared_altitud);
    newMsg.ALT_INSTALL = parseFloat(metadata.shared_altitud);
}
newMsg.umbral1 = metadata.ss_umbral1;
newMsg.umbral2 = metadata.ss_umbral2;
newMsg.umbral3 = metadata.ss_umbral3;
newMsg.umbral4 = metadata.ss_umbral4;
newMsg.umbral5 = metadata.ss_umbral5;
//Variables ANEXO
if ((typeof metadata.shared_anexo1 != 'undefined')) {
    newMsg.anexo1 = metadata.shared_anexo1;
}
if ((typeof metadata.shared_anexo2 != 'undefined')) {
    newMsg.anexo2 = metadata.shared_anexo2;
}
if ((typeof metadata.shared_anexo3 != 'undefined')) {
    newMsg.anexo3 = metadata.shared_anexo3;
}
var condicional = 0;
if (metadata.ss_umbral_base_on == ""COTA"") {
    condicional = newMsg.ALT;
} else if (metadata.ss_umbral_base_on == ""MPA"") {
    condicional = newMsg.MPA;
} else if (metadata.ss_umbral_base_on == ""KPA"") {
    condicional = newMsg.MCA;
}
//Color de alerta
if (condicional < parseFloat(metadata.ss_umbral1)) {
    newMsg.alarmcolor = ""#00ff00"";
    newMsg.alarmname = ""OFF"";
    newMsg.alarmlevel = ""level0"";
} else if (condicional >= parseFloat(metadata.ss_umbral1) &&
    condicional < parseFloat(metadata.ss_umbral2)) {
    newMsg.alarmcolor = ""#4caf50"";
    newMsg.alarmname = ""ON"";
    newMsg.alarmlevel = ""level1"";
} else if (condicional >= parseFloat(metadata.ss_umbral2) &&
    condicional < parseFloat(metadata.ss_umbral3)) {
    newMsg.alarmcolor = ""#ffeb3b"";
    newMsg.alarmname = ""ON"";
    newMsg.alarmlevel = ""level2"";
} else if (condicional >= parseFloat(metadata.ss_umbral3) &&
    condicional < parseFloat(metadata.ss_umbral4)) {
    newMsg.alarmcolor = ""#f44336"";
    newMsg.alarmname = ""ON"";
    newMsg.alarmlevel = ""level3"";
} else if (condicional >= parseFloat(metadata.ss_umbral4) &&
    condicional < parseFloat(metadata.ss_umbral5)) {
    newMsg.alarmcolor = ""#f44336"";
    newMsg.alarmname = ""ON"";
    newMsg.alarmlevel = ""level4"";
} else if (condicional >= parseFloat(metadata.ss_umbral5) &&
    parseFloat(metadata.ss_umbral5) > 0) {
    newMsg.alarmcolor = ""#9c27b0"";
    newMsg.alarmname = ""ON"";
    newMsg.alarmlevel = ""level5"";
} else {
    newMsg.alarmlevel = ""level9"";
    newMsg.alarmcolor = ""#00ff00"";
    newMsg.alarmname = ""OFF"";
}
newMsg.timestamp = metadata.ts;
metadata.ALT = newMsg.ALT;
metadata.MPA = newMsg.MPA;
newMsg.shared_unidad = metadata.shared_unidad;
newMsg.shared_cf = metadata.shared_cf
newMsg.shared_FreqIni = metadata.shared_FreqIni
newMsg.factor_unidad = factor_unidad
newMsg.offset_bunits = offset_bunits
if (newMsg.Temp == ""NaN"" || newMsg.Temp == ""NAN"") {
    newMsg.Temp = 10
}
return {
    msg: newMsg,
    metadata: metadata,
    msgType: msgType
};"
PiezometerRC-V1,Only Piezo y Celda,TbJsFilterNode,not_a_formula,,,,,,,"nodo de filtro/switch (compuerta booleana o enrutamiento), no calcula un valor de telemetría","if ((typeof metadata.deviceType !== 'undefined') && ((metadata.deviceType == 'piezometer') || (metadata.deviceType == 'settlement-cell'))) {
    return true;
} else {
    return false;
}"
PiezometerRC-V1,Temp Correction,TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","if (msg.Temp === """" || msg.Temp === ""undefined"" || msg.Temp === ""NaN"" || msg.Temp === ""NAN"") {
    msg.Temp = 10;
}
return { msg: msg, metadata: metadata, msgType: msgType };"
PiezometerRC-V1,Temp Validation,TbJsFilterNode,not_a_formula,,,,,,,"nodo de filtro/switch (compuerta booleana o enrutamiento), no calcula un valor de telemetría","if (msg.oriTemp == 'NaN') {
    return false;
} else {
    return true;
}"
PiezometerRC-V1,Tipo de dispositivo,TbJsSwitchNode,not_a_formula,,,,,,,"nodo de filtro/switch (compuerta booleana o enrutamiento), no calcula un valor de telemetría","var tipo=metadata.deviceType

if(tipo==""piezometer_equation""){
    return ['piezometro'];
}
if(tipo==""piezometer""){
    return ['piezometro'];
}"
PiezometerRC-V2,"""Linear A"" Equation",TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","/*
PARTE DE FORMULA: G(R0 - Ri)
newMsg.resul_freq = ((parseFloat(metadata.shared_FreqIni) - parseFloat(Frecuencia)) * parseFloat(metadata.shared_cf));
*/
var newMsg = {};
var constante = 1;
var factor_unidad = 1;
var mca = 0;
var freq = parseFloat(msg.Freq);
if ((typeof msg.Temp == 'undefined') || isNaN(msg.Temp) || (msg.Temp == 'NaN') || (msg.Temp == 'NAN')) {
    var temp = 10.13;
} else {
    var temp = parseFloat(msg.Temp);
}
var deviceType = metadata.deviceType;
var unidad = metadata.shared_unidad;
var freqIni = parseFloat(metadata.shared_FreqIni);
var tempIni = parseFloat(metadata.shared_TempIni);
var tk = parseFloat(metadata.shared_tk);
var cf = parseFloat(metadata.shared_cf);
var altitud = parseFloat(metadata.shared_altitud);
var offset = parseFloat(metadata.shared_offset);
newMsg.TempIni = tempIni;
newMsg.FreqIni = freqIni;
newMsg.Temp = temp;
//newMsg.Freq_original = freq;
newMsg.resul_freq = (freqIni - freq) * cf;
newMsg.resul_temp = (temp - tempIni) * tk;
newMsg.resul = newMsg.resul_freq + newMsg.resul_temp;
if (unidad === 'KPA') {
    constante = 101.972;
    factor_unidad = 0.001;
}
newMsg.MPA = newMsg.resul * factor_unidad;
newMsg.MCA_original = newMsg.MPA * constante;
newMsg.MCA = newMsg.MCA_original + offset;
if (newMsg.MCA > 0) {
    mca = newMsg.MCA;
}
newMsg.ALT_INSTALL = altitud;
if (deviceType === 'settlement-cell') {
    newMsg.ALT = newMsg.ALT_INSTALL - Math.abs(newMsg.MCA);
} else {
    newMsg.ALT = newMsg.ALT_INSTALL + mca;
}
return { msg: newMsg, metadata: metadata, msgType: msgType };"
PiezometerRC-V2,"""Linear B"" Equation",TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","/*
PARTE DE FORMULA: G(Ri - R0)
newMsg.resul_freq = ((parseFloat(Frecuencia) - parseFloat(metadata.shared_FreqIni)) * parseFloat(metadata.shared_cf));
*/
var newMsg = {};
var deviceType = metadata.deviceType;
var unidad = metadata.shared_unidad;
var freq = parseFloat(msg.Freq);
var temp = parseFloat(msg.Temp);
var freqIni = parseFloat(metadata.shared_FreqIni);
var tempIni = parseFloat(metadata.shared_TempIni);
var tk = parseFloat(metadata.shared_tk);
var cf = parseFloat(metadata.shared_cf);
var altitud = parseFloat(metadata.shared_altitud);
var offset = parseFloat(metadata.shared_offset);
var constante = 1;
var factor_unidad = 1;
var mca = 0;
newMsg.Temp = temp;
//newMsg.Freq_original = freq;
if (typeof metadata.shared_offset_bunits != undefined) {
    var offsetBunits = parseFloat(metadata.shared_offset_bunits);
    freq = freq + offsetBunits;
    newMsg.Freq = freq;
}
newMsg.resul_freq = (freq - freqIni) * cf;
newMsg.resul_temp = (temp - tempIni) * tk;
newMsg.resul = newMsg.resul_freq + newMsg.resul_temp;
if (unidad === 'KPA') {
    constante = 101.972;
    factor_unidad = 0.001;
}
if (deviceType === 'settlement-cell') {
    newMsg.MPA = newMsg.resul;
    newMsg.MCA = newMsg.MPA;
} else {
    newMsg.MPA = newMsg.resul * factor_unidad;
    newMsg.MCA = newMsg.MPA * constante + offset;
}
if (newMsg.MCA > 0) {
    mca = newMsg.MCA;
}
newMsg.ALT_INSTALL = altitud;
if (deviceType === 'settlement-cell') {
    newMsg.ALT = newMsg.ALT_INSTALL - Math.abs(newMsg.MCA);
} else {
    newMsg.ALT = newMsg.ALT_INSTALL + mca;
}
return { msg: newMsg, metadata: metadata, msgType: msgType };"
PiezometerRC-V2,"""Linear C"" Equation",TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","var newMsg = {};
var deviceType = metadata.deviceType;
var unidad = metadata.shared_unidad;
var freq = parseFloat(msg.Freq);
var temp = parseFloat(msg.Temp);
var freqIni = parseFloat(metadata.shared_FreqIni);
var tempIni = parseFloat(metadata.shared_TempIni);
var tk = parseFloat(metadata.shared_tk);
var cf = parseFloat(metadata.shared_cf);
var altitud = parseFloat(metadata.shared_altitud);
var offset = parseFloat(metadata.shared_offset);
var factor_conv_up_to_mca = parseFloat(metadata.shared_factor_conv_up_to_mca);
var kpa = 0.101972;
var mpa = 101.972;
var mca = 0;
newMsg.Temp = temp;
//newMsg.Freq_original = freq;
newMsg.resul_freq = (freqIni - freq) * cf;
newMsg.resul_temp = (temp - tempIni) * tk;
newMsg.resul = newMsg.resul_freq + newMsg.resul_temp;
if (unidad === 'KPA') {
    if (isNaN(factor_conv_up_to_mca) || factor_conv_up_to_mca <= 0 || factor_conv_up_to_mca >= 1) {
        factor_conv_up_to_mca = kpa;
    }
} else if (unidad === 'MPA') {
    if (isNaN(factor_conv_up_to_mca) || factor_conv_up_to_mca <= 100) {
        factor_conv_up_to_mca = mpa;
    }
}
newMsg.MPA = newMsg.resul + offset;
newMsg.MCA = newMsg.MPA * factor_conv_up_to_mca;
if (newMsg.MCA > 0) {
    mca = newMsg.MCA;
}
newMsg.ALT_INSTALL = altitud;
if (deviceType === 'settlement-cell') {
    newMsg.ALT = newMsg.ALT_INSTALL - newMsg.MCA;
} else {
    newMsg.ALT = newMsg.ALT_INSTALL + mca;
}
return { msg: newMsg, metadata: metadata, msgType: msgType };"
PiezometerRC-V2,"""Linear C1"" Equation",TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","var newMsg = {};
var deviceType = metadata.deviceType;
var unidad = metadata.shared_unidad;
var freq = parseFloat(msg.Freq);
var temp = parseFloat(msg.Temp);
var freqIni = parseFloat(metadata.shared_FreqIni);
var tempIni = parseFloat(metadata.shared_TempIni);
var tk = parseFloat(metadata.shared_tk);
var cf = parseFloat(metadata.shared_cf);
var altitud = parseFloat(metadata.shared_altitud);
var offset = parseFloat(metadata.shared_offset);
var factor_conv_up_to_mca = parseFloat(metadata.shared_factor_conv_up_to_mca);
var kpa = 0.101972;
var mpa = 101.972;
var mca = 0;
newMsg.Temp = temp;
//newMsg.Freq_original = freq;
newMsg.resul_freq = (freq - freqIni) * cf;
newMsg.resul_temp = (temp - tempIni) * tk;
newMsg.resul = newMsg.resul_freq + newMsg.resul_temp;
if (unidad === 'KPA') {
    if (isNaN(factor_conv_up_to_mca) || factor_conv_up_to_mca <= 0 || factor_conv_up_to_mca >= 1) {
        factor_conv_up_to_mca = kpa;
    }
} else if (unidad === 'MPA') {
    if (isNaN(factor_conv_up_to_mca) || factor_conv_up_to_mca <= 100) {
        factor_conv_up_to_mca = mpa;
    }
}
newMsg.MPA = newMsg.resul + offset;
newMsg.MCA = newMsg.MPA * factor_conv_up_to_mca;
if (newMsg.MCA > 0) {
    mca = newMsg.MCA;
}
newMsg.ALT_INSTALL = altitud;
if (deviceType === 'settlement-cell') {
    newMsg.ALT = newMsg.ALT_INSTALL - newMsg.MCA;
} else {
    newMsg.ALT = newMsg.ALT_INSTALL + mca;
}
return { msg: newMsg, metadata: metadata, msgType: msgType };"
PiezometerRC-V2,"""Linear D"" Equation",TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","var newMsg = {};
var freq = parseFloat(msg.Freq);
var temp = parseFloat(msg.Temp);
var deviceType = metadata.deviceType;
var unidad = metadata.shared_unidad;
var freqIni = parseFloat(metadata.shared_FreqIni);
var tempIni = parseFloat(metadata.shared_TempIni);
var tk = parseFloat(metadata.shared_tk);
var cf = parseFloat(metadata.shared_cf);
var altitud = parseFloat(metadata.shared_altitud);
var p = 101971.6;
var mca = 0;
newMsg.Temp = temp;
//newMsg.Freq_original = freq;
newMsg.resul_freq = (freqIni - freq) * cf;
newMsg.resul_temp = (temp - tempIni) * tk;
newMsg.resul = newMsg.resul_freq + newMsg.resul_temp;
if (unidad === 'KPA') {
    p = p / 1000;
}
if (temp < 4) {
    newMsg.densidad = 999.87 + (temp / 4) * 0.13;
} else if (4 <= temp < 10) {
    newMsg.densidad = 1000 - ((temp - 4) / 6) * 0.27;
} else if (10 <= temp < 20) {
    newMsg.densidad = 999.73 - ((temp - 10) / 10) * 0.5;
} else if (20 <= temp < 25) {
    newMsg.densidad = 998.23 - ((temp - 20) / 5) * 1.15;
} else if (25 <= temp < 30) {
    newMsg.densidad = 997.08 - ((temp - 25) / 5) * 1.4;
} else if (30 <= temp < 40) {
    newMsg.densidad = 993.68 - ((temp - 30) / 10) * 3.43;
}
newMsg.presionKg = newMsg.resul * p;
newMsg.MPA = newMsg.resul;
newMsg.MCA = newMsg.presionKg / newMsg.densidad;
if (newMsg.MCA > 0) {
    mca = newMsg.MCA;
}
newMsg.ALT_INSTALL = altitud;
if (deviceType === 'settlement-cell') {
    newMsg.ALT = newMsg.ALT_INSTALL - newMsg.MCA;
} else {
    newMsg.ALT = newMsg.ALT_INSTALL + mca;
}
return { msg: newMsg, metadata: metadata, msgType: msgType };"
PiezometerRC-V2,"""Linear E"" Equation",TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","var newMsg = {};
var deviceType = metadata.deviceType;
var unidad = metadata.shared_unidad;
var freq = parseFloat(msg.Freq);
var temp = parseFloat(msg.Temp);
var freqIni = parseFloat(metadata.shared_FreqIni);
var tempIni = parseFloat(metadata.shared_TempIni);
var tk = parseFloat(metadata.shared_tk);
var cf = parseFloat(metadata.shared_cf);
var altitud = parseFloat(metadata.shared_altitud);
var offset = parseFloat(metadata.shared_offset);
var pres_bar_ini = parseFloat(metadata.shared_pres_bar_ini);
var pres_bar = parseFloat(metadata.shared_pres_bar);
var factor_conv_up_to_mca = parseFloat(metadata.shared_factor_conv_up_to_mca);
var kpa = 0.101972;
var mpa = 101.972;
var mca = 0;
newMsg.Temp = temp;
//newMsg.Freq_original = freq;
newMsg.resul_freq = (freqIni - freq) * cf + (pres_bar_ini - pres_bar) * 0.0001;
newMsg.resul_temp = (temp - tempIni) * tk;
newMsg.resul = newMsg.resul_freq + newMsg.resul_temp;
if (unidad === 'KPA') {
    if (isNaN(factor_conv_up_to_mca) || factor_conv_up_to_mca <= 0 || factor_conv_up_to_mca >= 1) {
        factor_conv_up_to_mca = kpa;
    }
} else if (unidad === 'MPA') {
    if (isNaN(factor_conv_up_to_mca) || factor_conv_up_to_mca <= 100) {
        factor_conv_up_to_mca = mpa;
    }
}
newMsg.MPA = newMsg.resul + offset;
newMsg.MCA = newMsg.MPA * factor_conv_up_to_mca;
if (newMsg.MCA > 0) {
    mca = newMsg.MCA;
}
newMsg.ALT_INSTALL = altitud;
if (deviceType === 'settlement-cell') {
    newMsg.ALT = newMsg.ALT_INSTALL - newMsg.MCA;
} else {
    newMsg.ALT = newMsg.ALT_INSTALL + mca;
}
return { msg: newMsg, metadata: metadata, msgType: msgType };"
PiezometerRC-V2,"""Linear Geokon PSI a KPA- MPA"" Equation",TbTransformMsgNode,needs_manual_review,,,,,,,"contiene if/else o ternario -- tinyexpr no tiene control de flujo, requiere decisión manual de cómo modelarlo (o si corresponde partir en 2 fórmulas + alarma)","// Creando nuevo mensaje para su transformada:
var newMsg = {};
// Constantes:
var psi_to_mpa = 0.006894757;
var psi_to_kpa = 6.894757;

var mca = 0;
// Lectura de datos entrantes para cálculos desde Center:
var freq = parseFloat(msg.Freq);
var temp = parseFloat(msg.Temp);
// Lectura de metadatos provenientes de los parámetros de Center:
var unidadFin = metadata.shared_unidadFin;
var freqIni = parseFloat(metadata.shared_FreqIni);
var tempIni = parseFloat(metadata.shared_TempIni);
var tk = parseFloat(metadata.shared_tk);
var cf = parseFloat(metadata.shared_cf);
var altitud = parseFloat(metadata.shared_altitud);
var factor_conv_up_to_mca = parseFloat(metadata.shared_factor_conv_up_to_mca);
// Cálculo de datos salientes por guardar en Board:
newMsg.resul_freq = (freqIni  - freq) * cf;
newMsg.resul_temp = (tempIni  - temp) * tk;
newMsg.resul = newMsg.resul_freq - newMsg.resul_temp;
newMsg.MPA_ini = newMsg.resul;
// Se convierte la Presión de Kpa o Mpa:
if (unidadFin === 'KPA') {
    newMsg.MPA = newMsg.MPA_ini * psi_to_kpa;
    if (factor_conv_up_to_mca === 0 || isNaN(factor_conv_up_to_mca)) {
        factor_conv_up_to_mca = 0.101974;
    }
    newMsg.MCA = newMsg.MPA * factor_conv_up_to_mca;
} else if (unidadFin === 'MPA') {
    newMsg.MPA = newMsg.MPA_ini * psi_to_mpa;
    if (factor_conv_up_to_mca === 0 || isNaN(factor_conv_up_to_mca)) {
        factor_conv_up_to_mca = 101.974;
    }
    newMsg.MCA = newMsg.MPA * factor_conv_up_to_mca;
}
// Se verifica que el factor de conversión de Presión de Poros a Metro de Columna de Agua sea el correcto:

// NOTA: El técnico se debe asegurar de que coincida el valor del factor_conv_up_to_mca.
// Conversión de Presión de Poros a Metro de Columna de Agua:
if (newMsg.MCA > 0) {
    mca = newMsg.MCA;
}
newMsg.ALT_INSTALL = altitud;
newMsg.ALT = newMsg.ALT_INSTALL + mca;

// Retorno del nuevo mensaje:
return { msg: newMsg, metadata: metadata, msgType: msgType };"
