Task Name,Task Description,Folder Name,List Name,Status,Priority,Start Date,Due Date,Tags,Time Estimate,Task ID,Recurso,Etapa,Release,Depends On,Complejidad,Riesgo,Stream,Avance Objetivo %,Sprint,Mes Calendario,Tipo Metodologia
PoC: Contexto minero y barra regional — Retroalimentación y cierre al 20%,"MÓDULO DEL MENÚ: Contexto minero y barra regional
Grupo: Plataforma

QUÉ HACE (en simple): Selector de mina/unidad/país visible en toda la plataforma para multi-sede.

ACTIVIDAD DE ESTA TAREA: Acta PoC, lecciones aprendidas, lista de mejoras para Etapa 1 y confirmación 20% avance.

Referencia técnica (prototipo): PlatformRegionBar, contexto tenant, idioma y navegación por chips de menú.

ENTREGABLE: evidencia documentada con avance objetivo 20% del módulo.
Periodo: marzo–abril 2026 | Responsable: ARQ (arquitecto / PMO).",Etapa 0 - Pruebas de concepto,E0_MARZO_ABRIL_PoC,Backlog,High,2026-04-13,2026-04-23,"ARQUITECTURA,EXPERIENCIA_USUARIO,ARQUITECTURA,GESTION_PROYECTO",3,E0-M20-F,ARQ-Arquitecto TI / PMO,Etapa 0,E0,,Media,Medio,Arquitectura,20,S7,Abril,Por etapa
Reunión de Kick-off con accionistas y Gerencia Minera,"Presentación del proyecto, alcance SOW, equipo, cronograma y expectativas de entregables ante Directorio y Gerencia Operacional.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,Urgent,2026-06-01,2026-07-03,"ARQUITECTURA,CRITICO",8,P1-M1-001,ARQ-Arquitecto TI / PMO,Etapa 1,R1,,Baja,Bajo,Arquitectura,0,S1,Junio,Por etapa
Aprobar documento de definición de alcance (SOW),"Revisión, ajuste y firma formal del Statement of Work con todas las partes interesadas.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,Urgent,2026-06-01,2026-07-03,"ARQUITECTURA,DOCUMENTACION,CRITICO",16,P1-M1-002,ARQ-Arquitecto TI / PMO,Etapa 1,R1,P1-M1-001,Baja,Alto,Arquitectura,0,S1,Junio,Por etapa
Levantamiento funcional para sistema de informes mineros avanzados,"Entrevistas con ingenieros de mina, supervisores y gerencia para capturar requisitos funcionales del módulo de reportabilidad.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,High,2026-06-01,2026-07-03,"ARQUITECTURA,DOCUMENTACION",40,P1-M1-003,"FRONTEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R1,P1-M1-001,Media,Medio,Arquitectura,0,S1,Junio,Por etapa
"Definir requerimientos no funcionales (latencia, concurrencia)","Documentar NFRs: latencia <20ms, 10K sensores concurrentes, disponibilidad 99.9%, auto-guardado <0.5s.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,High,2026-06-01,2026-07-03,"ARQUITECTURA,CRITICO",20,P1-M1-004,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R1,P1-M1-003,Media,Alto,Arquitectura,0,S1,Junio,Por etapa
"Seleccionar y validar frameworks (C++ Boost, React 18, FastAPI)","Evaluación técnica y PoC de stack: C++ Boost.Asio, React 18 + TipTap, PostgreSQL/TimescaleDB, Redpanda.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,High,2026-06-01,2026-07-03,"ARQUITECTURA,DATOS",36,P1-M1-005,"BACKEND 1, FRONTEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R1,P1-M1-004,Alta,Medio,Arquitectura,0,S1,Junio,Por etapa
"Definir flujos de autenticación, autorización y roles","Diseño de flujos JWT, OAuth2, RBAC multi-tenant, biometría facial para acceso a informes.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,High,2026-06-30,2026-10-02,"SEGURIDAD,ARQUITECTURA",28,P1-M1-006,"BACKEND 1, BACKEND 2, ARQ-Arquitecto TI / PMO",Etapa 1,R1,P1-M1-003,Alta,Alto,Arquitectura,0,S5,Junio,Por etapa
Modelar base de datos para informes mineros (JSONB),"Diseño de esquema PostgreSQL con JSONB para estructura granular de informes, versionamiento y auditoría.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,High,2026-06-30,2026-11-06,"DATOS,ARQUITECTURA",32,P1-M1-007,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R1,P1-M1-004,Alta,Alto,Backend,0,S5,Junio,Por etapa
Modelar ERD de usuarios y flujos de aprobación,"Diagrama entidad-relación completo: usuarios, roles, permisos, workflows de aprobación de informes.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,Normal,2026-06-01,2026-07-03,"DATOS,ARQUITECTURA",15,P1-M1-008,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R1,P1-M1-007,Media,Medio,Backend,0,S1,Junio,Por etapa
Diseñar esquema multi-tenant (aislamiento por compañía/contratista),Arquitectura de aislamiento de datos por empresa minera y contratista con particionamiento lógico.,Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,High,2026-08-31,2026-11-06,"DATOS,ARQUITECTURA,SEGURIDAD",27,P1-M1-009,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R1,P1-M1-007,Alta,Alto,Arquitectura,0,S14,Agosto,Por etapa
Definir particiones automáticas en TimescaleDB para telemetría,"Diseño de hypertables, políticas de retención y compresión para datos de sensores IoT.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,High,2026-06-01,2026-07-03,"DATOS,SENSORES",15,P1-M1-010,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R1,P1-M1-007,Alta,Medio,Backend,0,S1,Junio,Por etapa
Auditar sistemas legacy actuales en mina,"Relevamiento de interfaces actuales, formatos de datos, APIs existentes y puntos de integración.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,Normal,2026-06-30,2026-11-06,"ARQUITECTURA,DOCUMENTACION",32,P1-M1-011,"BACKEND 3, ARQ-Arquitecto TI / PMO",Etapa 1,R1,P1-M1-003,Media,Medio,Arquitectura,0,S5,Junio,Por etapa
Elaborar y presentar documentos de diseño de backend,"Documentación técnica de APIs, diagramas de secuencia, contratos de servicio y patrones de diseño.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,Normal,2026-06-30,2026-11-30,"ARQUITECTURA,DOCUMENTACION,DATOS",28,P1-M1-012,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R1,P1-M1-005,Media,Bajo,Backend,0,S5,Junio,Por etapa
Análisis heurístico de las interfaces antiguas,Evaluación UX de sistemas legacy para identificar pain points y oportunidades de mejora.,Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,Normal,2026-06-01,2026-07-03,"EXPERIENCIA_USUARIO,DOCUMENTACION",14,P1-M1-013,FRONTEND 1,Etapa 1,R1,P1-M1-003,Baja,Bajo,Frontend,0,S1,Junio,Por etapa
Crear guía de estilos de negocio (Design System minero),"Definición de paleta, tipografía, componentes, iconografía y guidelines para la plataforma.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,Normal,2026-06-01,2026-07-03,"EXPERIENCIA_USUARIO,DOCUMENTACION",16,P1-M1-014,FRONTEND 1,Etapa 1,R1,P1-M1-013,Media,Bajo,Frontend,0,S1,Junio,Por etapa
Wireframes low-fidelity: login y control de acceso,"Bocetos iniciales de pantallas de login, recuperación de contraseña y selección de roles.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,Normal,2026-06-01,2026-07-03,EXPERIENCIA_USUARIO,14,P1-M1-015,FRONTEND 1,Etapa 1,R1,P1-M1-014,Baja,Bajo,Frontend,0,S1,Junio,Por etapa
Wireframes: dashboard general e indicadores de telemetría (KPIs),"Diseño de dashboard principal con widgets de KPIs operacionales, alertas y tendencias.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,Normal,2026-06-01,2026-07-03,"EXPERIENCIA_USUARIO,SENSORES",14,P1-M1-016,FRONTEND 1,Etapa 1,R1,P1-M1-014,Media,Bajo,Frontend,0,S1,Junio,Por etapa
Wireframes: editor de reportes técnicos avanzados (ReportStudio),"Prototipo del ReportStudio: toolbar, formato, tablas, imágenes, reglas horizontales, firma digital, auto-guardado.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,High,2026-06-01,2026-07-03,"EXPERIENCIA_USUARIO,EXPORTACION,EDITOR_INFORMES",16,P1-M1-017,FRONTEND 1,Etapa 1,R1,P1-M1-014,Alta,Medio,Frontend,0,S1,Junio,Por etapa
Aprobación gerencial de arquitectura y documentos de diseño,"Presentación formal y aprobación de diseño técnico, stack tecnológico y plan de ejecución.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,Urgent,2026-06-01,2026-07-03,"ARQUITECTURA,CRITICO,DOCUMENTACION",8,P1-M1-018,ARQ-Arquitecto TI / PMO,Etapa 1,R1,P1-M1-012,Baja,Alto,Arquitectura,0,S1,Junio,Por etapa
Configurar registro automatico de cambios en la base de datos (auditoria),"Crear mecanismos en la base de datos que registren automaticamente cuando alguien modifica, elimina o accede a informacion sensible: quien hizo el cambio, cuando, y que datos se modificaron. Esencial para cumplimiento normativo minero.",Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,Normal,2026-06-01,2026-07-03,"DATOS,SEGURIDAD",11,P1-M1-019,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R1,P1-M1-008,Media,Medio,Backend,0,S1,Junio,Por etapa
"Documentar módulos (informes, autorizaciones)",Especificación funcional detallada de cada módulo del sistema de reportabilidad.,Etapa 1 - Plataforma Reportabilidad,MES1_JUNIO_Analisis_Arquitectura,Backlog,Normal,2026-06-30,2026-11-06,"DOCUMENTACION,ARQUITECTURA",21,P1-M1-020,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R1,P1-M1-012,Media,Bajo,Arquitectura,0,S5,Junio,Por etapa
Inicializar repositorio C++ (CMakeLists y vcpkg),"Setup del proyecto C++ con CMake, vcpkg, estructura de directorios, CI local y compilación base.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,Urgent,2026-06-30,2026-07-31,"DATOS,INFRAESTRUCTURA",11,P1-M2-001,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M1-005,Media,Bajo,Backend,0,S5,Junio,Por etapa
Desarrollar estructuras de red nativas con Boost.Asio,Construccion del modulo de comunicaciones de red de alta velocidad que permite al sistema enviar y recibir datos de sensores en milisegundos.,Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,Urgent,2026-06-30,2026-07-31,"DATOS,CRITICO",32,P1-M2-002,"BACKEND 1, BACKEND 2, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-001,Alta,Alto,Backend,0,S5,Junio,Por etapa
Crear servidor de comunicacion en tiempo real (WebSocket),Servidor que permite enviar actualizaciones instantaneas a las pantallas de los usuarios sin que tengan que refrescar la pagina.,Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,Urgent,2026-06-30,2026-07-31,"DATOS,CRITICO",39,P1-M2-003,"BACKEND 1, BACKEND 2, FRONTEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-002,Alta,Alto,Backend,0,S5,Junio,Por etapa
Optimizar formato de envio de datos de sensores (compresion ligera),"Crear un formato compacto para enviar datos de sensores que consuma el minimo de ancho de banda, especialmente importante en zonas de mina con conexion limitada.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-06-30,2026-07-31,"DATOS,SENSORES",27,P1-M2-004,"BACKEND 1, BACKEND 3, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-002,Alta,Medio,Backend,0,S5,Junio,Por etapa
"Implementar endpoints REST: autorización, revisión y firmas","API REST completa para CRUD de informes, flujo de aprobación y firma digital.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,Urgent,2026-06-30,2026-07-31,"DATOS,SEGURIDAD",43,P1-M2-005,"BACKEND 1, BACKEND 2, BACKEND 3, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-003,Alta,Alto,Backend,0,S5,Junio,Por etapa
Implementar sistema de login seguro con tokens cifrados,Sistema de autenticacion donde cada usuario recibe un token cifrado al ingresar. El token se renueva automaticamente y garantiza que solo usuarios autorizados accedan al sistema.,Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,Urgent,2026-06-30,2026-07-31,"SEGURIDAD,DATOS,CRITICO",36,P1-M2-006,"BACKEND 2, FRONTEND 1",Etapa 1,R2,P1-M1-006,Alta,Alto,Backend,0,S5,Junio,Por etapa
Conectar el motor del sistema con la base de datos PostgreSQL,"Establecer la conexion entre el servidor C++ y la base de datos, con multiples conexiones simultaneas para alto rendimiento.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-06-30,2026-07-31,DATOS,15,P1-M2-007,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-001,Media,Medio,Backend,0,S5,Junio,Por etapa
Crear servicio para guardar y recuperar informes con historial de cambios,"Servicio que permite guardar cada version de un informe, recuperar versiones anteriores y rastrear quien hizo cada cambio.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-06-30,2026-07-03,"DATOS,EDITOR_INFORMES",21,P1-M2-008,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-007,Alta,Medio,Backend,0,S5,Junio,Por etapa
Crear proceso de importacion de datos desde sistemas antiguos de la mina,"Proceso automatizado que extrae datos de los sistemas actuales de la mina, los transforma al nuevo formato y los carga en la base de datos de la plataforma.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-06-30,2026-07-31,DATOS,26,P1-M2-009,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-007,Alta,Alto,Backend,0,S5,Junio,Por etapa
Sincronizacion continua de base de datos con plataforma AWS actual,Modulo que lee en tiempo real la base de datos de la plataforma minera actual (alojada en AWS) y sincroniza los datos hacia la nueva base de datos en el datacenter VPS Lima. Esta es la UNICA conexion con AWS: lectura continua de datos para mantener ambas plataformas sincronizadas durante la transicion.,Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-06-30,2026-07-03,"DATOS,CRITICO",32,P1-M2-010,"BACKEND 1, BACKEND 2, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-009,Alta,Alto,Backend,0,S5,Junio,Por etapa
Modulo de recepcion y procesamiento de datos de sensores en tiempo real,"Componente que recibe continuamente datos de los sensores de la mina (temperatura, presion, vibracion) y los procesa al instante para mostrar en pantalla y generar alertas.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-06-30,2026-07-31,"DATOS,SENSORES,CRITICO",32,P1-M2-011,"BACKEND 1, BACKEND 3, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-003,Alta,Alto,Backend,0,S5,Junio,Por etapa
Manejo de cortes de conexion en zonas de mina con red inestable,"El sistema se reconecta automaticamente cuando se pierde la senal, guarda los datos pendientes y los envia cuando la conexion regresa.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-06-30,2026-07-31,"DATOS,SENSORES",27,P1-M2-012,"BACKEND 1, BACKEND 3, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-003,Alta,Alto,Backend,0,S5,Junio,Por etapa
"Cargar catalogos de personal, zonas y equipos en el ambiente de pruebas","Importar al ambiente de pruebas toda la informacion base de la operacion minera: listado de trabajadores, zonas geograficas de la mina, inventario de equipos y maquinaria. Esta informacion es necesaria para que el sistema funcione con datos reales.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,Normal,2026-06-30,2026-07-31,DATOS,15,P1-M2-013,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-009,Media,Medio,Backend,0,S5,Junio,Por etapa
"Disenar estructura de base de datos para almacenar formato de informes (fuentes, colores, reglas)","Crear la estructura en la base de datos que guarda todo el formato de los informes: tipo de letra, tamano, negritas, colores de texto y fondo, reglas horizontales, alineacion. Permite que el informe se vea identico cada vez que se abre.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,Urgent,2026-08-31,2026-10-02,"DATOS,EDITOR_INFORMES,CRITICO",21,P1-M2-014,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M1-007,Alta,Alto,Backend,0,S14,Agosto,Por etapa
Servicio de guardado automatico del informe (auto-save cada pocos segundos),"El sistema guarda automaticamente los cambios del informe cada pocos segundos, enviando solo lo que cambio (no todo el documento). Si dos personas editan al mismo tiempo, detecta y resuelve conflictos. Tiempo de guardado menor a medio segundo.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,Urgent,2026-09-28,2026-11-06,"DATOS,EDITOR_INFORMES,CRITICO",21,P1-M2-015,"BACKEND 1, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-008,Alta,Alto,Backend,0,S18,Septiembre,Por etapa
Sistema de historial de versiones del informe con comparador de cambios,"Cada vez que se guarda un informe se crea una nueva version con nombre del autor y fecha. Permite comparar dos versiones y ver exactamente que se agrego, elimino o modifico (texto en verde = nuevo, rojo = eliminado).",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-06-30,2026-07-03,"DATOS,EDITOR_INFORMES",27,P1-M2-016,"BACKEND 1, BACKEND 3, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-008,Alta,Medio,Backend,0,S5,Junio,Por etapa
Bloqueo de informe cuando alguien lo esta editando (evitar sobreescrituras),"Cuando un usuario abre un informe para editar, el sistema lo bloquea para otros usuarios. Se muestra quien esta editando. Si el usuario se desconecta, el bloqueo se libera automaticamente.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-08-03,2026-09-04,"DATOS,EDITOR_INFORMES",20,P1-M2-017,"BACKEND 1, BACKEND 3, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-003,Alta,Alto,Backend,0,S10,Agosto,Por etapa
Cifrado de datos confidenciales almacenados en la base de datos,"Los informes marcados como confidenciales y los datos biometricos se guardan cifrados en la base de datos. Si alguien accede directamente a la base de datos, no podra leer el contenido sin la clave.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-11-02,2026-11-30,"SEGURIDAD,DATOS",27,P1-M2-018,"BACKEND 1, BACKEND 2, ARQ-Arquitecto TI / PMO",Etapa 1,R2,P1-M2-006,Alta,Alto,Backend,0,S23,Noviembre,Por etapa
"Control de permisos por rol: quien puede ver, editar, aprobar y firmar cada informe","Sistema que verifica en cada operacion si el usuario tiene permiso: administradores, supervisores, ingenieros y lectores tienen accesos diferentes. Cada rol solo puede hacer lo que le corresponde (crear, editar, aprobar, firmar, exportar).",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,Urgent,2026-06-30,2026-07-31,"SEGURIDAD,DATOS,CRITICO",32,P1-M2-019,BACKEND 2,Etapa 1,R2,P1-M2-006,Alta,Alto,Backend,0,S5,Junio,Por etapa
Convertidor de datos del sistema antiguo al formato de la nueva plataforma,"Herramienta que toma los datos del sistema minero anterior (archivos CSV, XML y otros formatos) y los convierte al formato de la nueva plataforma. Incluye limpieza de datos y reporte de errores encontrados.",Etapa 1 - Plataforma Reportabilidad,MES2_JULIO_Core_Seguridad,Backlog,High,2026-06-30,2026-07-31,DATOS,32,P1-M2-020,BACKEND 3,Etapa 1,R2,P1-M2-009,Alta,Medio,Backend,0,S5,Junio,Por etapa
"Prototipar UI: flujo de autorización, revisión y firmas de informes","Implementacion React del flujo completo: crear informe, revisar, aprobar, firmar y publicar.",Etapa 1 - Plataforma Reportabilidad,MES3_AGOSTO_UX_Sensores,Backlog,Urgent,2026-08-03,2026-09-04,"EXPERIENCIA_USUARIO,DATOS,CRITICO",25,P1-M3-001,FRONTEND 1,Etapa 1,R3,P1-M1-017,Alta,Alto,Frontend,0,S10,Agosto,Por etapa
Prototipar UI: búsqueda avanzada y filtrado de informes,"Componente de búsqueda full-text con filtros por fecha, autor, estado, tipo y zona minera.",Etapa 1 - Plataforma Reportabilidad,MES3_AGOSTO_UX_Sensores,Backlog,High,2026-07-27,2026-07-31,"EXPERIENCIA_USUARIO,DATOS",16,P1-M3-002,FRONTEND 1,Etapa 1,R3,P1-M3-001,Media,Bajo,Frontend,0,S9,Julio,Por etapa
Prototipar UI en Figma: pantallas de identidad y biometría,"Diseño de pantallas de registro facial, captura biométrica y verificación de identidad.",Etapa 1 - Plataforma Reportabilidad,MES3_AGOSTO_UX_Sensores,Backlog,High,2026-07-27,2026-07-31,"EXPERIENCIA_USUARIO,SEGURIDAD,INTELIGENCIA_ARTIFICIAL",24,P1-M3-003,FRONTEND 2,Etapa 1,R3,P1-M1-014,Media,Medio,Frontend,0,S9,Julio,Por etapa
Prototipar UI: dashboard central y mapas GIS Lidar,"Dashboard operacional con mapas Leaflet, capas GIS, puntos de sensores y tracking en vivo.",Etapa 1 - Plataforma Reportabilidad,MES3_AGOSTO_UX_Sensores,Backlog,Urgent,2026-07-27,2026-09-04,"EXPERIENCIA_USUARIO,MAPAS,SENSORES,CRITICO",36,P1-M3-004,"FRONTEND 1, FRONTEND 2",Etapa 1,R3,P1-M1-016,Alta,Alto,Frontend,0,S9,Julio,Por etapa
